"filename", "language", "JSON", "Markdown", "JSON with Comments", "TypeScript", "Properties", "Ignore", "HTML", "Docker", "XML", "Shell Script", "YAML", "TypeScript JSX", "comment", "blank", "total"
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/activity/components/infinite-scroll/infinite-scroll.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 11, 66
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/app.styles.ts", "TypeScript", 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 80
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/app.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 3, 38
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/bridge-confirmation/bridge-confirmation.styles.ts", "TypeScript", 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 163
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/bridge-confirmation/bridge-confirmation.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 455, 5, 32, 492
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/bridge-confirmation/components/approval-info/approval-info.styles.ts", "TypeScript", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/bridge-confirmation/components/approval-info/approval-info.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 4, 17
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/bridge-confirmation/components/bridge-button/bridge-button.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 5, 53
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/bridge-details/bridge-details.styles.ts", "TypeScript", 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 103
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/bridge-details/bridge-details.view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 377, 2, 28, 407
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/bridge-details/components/chain/chain.styles.ts", "TypeScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/Users/sheep/Desktop/web3_projects/zkevm-bridge-ui/src/views/bridge-details/components/chain/chain.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 5, 31
